artist,track,album,album_type,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,stream,duration_min,is_feat
Jamie Foxx,Slow Jamz,The College Dropout,album,0.559,0.733,2,-5.659,0.171,0.314,0.0,0.284,0.611,145.115,133349401,5.26755,0
Jamie Foxx,Blame It,Intuition,album,0.673,0.614,7,-5.426,0.103,0.0782,0.0,0.139,0.362,176.052,115487437,4.829116666666667,0
Jamie Foxx,Dearly Beloved (feat. Jamie Foxx),Folarin II,album,0.687,0.619,0,-5.829,0.0498,0.946,0.0,0.248,0.656,118.101,4875832,1.8166666666666667,1
Jamie Foxx,Unpredictable (feat. Ludacris) - Main,Unpredictable,album,0.734,0.599,9,-8.462,0.197,0.206,0.0,0.0555,0.772,145.185,25909622,3.66445,1
Jamie Foxx,Fall For Your Type (feat. Drake),Best Night Of My Life,album,0.593,0.393,1,-11.736,0.0827,0.394,3.24e-06,0.11,0.193,136.866,47686661,4.492216666666667,1
Jamie Foxx,DJ Play A Love Song (feat. Twista),Unpredictable,album,0.793,0.618,2,-8.664,0.108,0.109,0.0,0.331,0.31,119.984,10831913,4.3133333333333335,1
Ricardo Montaner,El Ultimo Adiós - Varios Artistas Version,El Ultimo Adiós,single,0.276,0.572,1,-7.818,0.0377,0.641,0.0,0.2,0.285,77.986,169769959,3.9577833333333334,0
Ricardo Montaner,Tan enamorados,Ricardo Montaner Con La London Metropolitan Orchestra,album,0.413,0.53,3,-7.389,0.0326,0.472,1.31e-06,0.158,0.149,138.68,144062153,4.8311166666666665,0
Ricardo Montaner,Bésame,Besame,single,0.456,0.693,4,-4.345,0.0359,0.58,0.0,0.122,0.48,80.5,94065469,3.9346666666666668,0
Ricardo Montaner,Me va a extrañar (aka Unchain My Heart),Ricardo Montaner Con La London Metropolitan Orchestra,album,0.545,0.499,4,-6.587,0.0281,0.631,0.0,0.239,0.178,131.066,90738897,4.97155,0
Ricardo Montaner,Aunque Ahora Estés Con El,Ida y Vuelta,album,0.399,0.651,4,-6.348,0.0414,0.0892,0.0,0.208,0.395,172.111,105276119,3.578666666666667,0
Ricardo Montaner,Te Adoraré,Montaner,album,0.613,0.599,11,-6.654,0.0344,0.266,4.38e-06,0.109,0.317,136.08,48177934,3.792,0
Ricardo Montaner,Déjame llorar,Ricardo Montaner Con La London Metropolitan Orchestra,album,0.388,0.331,0,-9.561,0.0305,0.731,4.19e-06,0.249,0.0996,95.004,56307695,5.20555,0
Ciara,"One, Two Step (feat. Missy Elliott)",Goodies,album,0.944,0.511,5,-10.96,0.161,0.042,0.00107,0.0379,0.842,113.046,413777209,3.39645,1
Ciara,Goodies (feat. Petey Pablo),Goodies,album,0.826,0.647,5,-6.306,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,137417124,3.716666666666667,1
Ciara,Like a Boy,The Evolution,album,0.701,0.724,0,-5.751,0.145,0.267,0.0,0.0867,0.425,132.035,115829820,3.9508833333333335,0
Ciara,Body Party,Ciara,album,0.577,0.576,2,-6.299,0.0563,0.0143,0.0,0.602,0.12,133.973,157592682,3.9006666666666665,0
Ciara,Promise,The Evolution,album,0.697,0.629,9,-5.757,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,51401650,4.456883333333334,0
Ciara,Level Up,Beauty Marks,album,0.746,0.825,1,-4.666,0.169,0.0142,0.0107,0.121,0.584,152.914,204419667,3.4025,0
Ciara,Oh (feat. Ludacris),Goodies,album,0.8,0.496,7,-7.135,0.0506,0.000298,0.0,0.0697,0.357,128.29,71500339,4.27245,1
Ciara,Can't Leave 'Em Alone (feat. 50 Cent),The Evolution,album,0.527,0.696,1,-6.015,0.361,0.209,0.0,0.0516,0.499,100.614,58375241,4.0793333333333335,1
Ciara,Better Thangs (with Summer Walker),Better Thangs,single,0.854,0.786,11,-4.565,0.136,0.154,0.0,0.0825,0.498,120.006,6002709,3.57255,1
Ciara,Get Up (feat. Chamillionaire),The Evolution,album,0.964,0.595,1,-6.887,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,71070231,4.3646666666666665,1
Raekwon,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",Only Built 4 Cuban Linx...,album,0.683,0.902,1,-7.389,0.291,0.219,0.000761,0.226,0.724,90.447,58285035,4.22045,1
Raekwon,Feel No Pain (feat. Anderson .Paak & Raekwon),$oul $old $eparately,album,0.855,0.666,1,-4.921,0.193,0.228,4.33e-05,0.0835,0.581,85.024,3469564,3.2968166666666665,1
Raekwon,"Guillotine (Swordz) (feat. Ghostface Killah, Inspectah Deck & GZA (Genius))",Only Built 4 Cuban Linx...,album,0.873,0.728,5,-7.543,0.313,0.266,0.0,0.208,0.809,100.059,19797884,4.382883333333333,1
Raekwon,Iron Maiden,Ironman,album,0.753,0.724,8,-6.524,0.331,0.37,0.00124,0.431,0.697,102.988,13013526,4.77755,0
Raekwon,Incarcerated Scarfaces,Only Built 4 Cuban Linx...,album,0.884,0.807,9,-6.781,0.31,0.0607,0.00301,0.0949,0.357,92.972,10057873,4.711116666666666,0
Raekwon,Oh Lord,Clayton,album,0.773,0.826,10,-4.881,0.104,0.154,5.41e-06,0.288,0.65,90.01,167657,2.709783333333333,0
Raekwon,Criminology (feat. Ghostface Killah),Only Built 4 Cuban Linx...,album,0.712,0.726,2,-6.086,0.182,0.0168,0.0,0.0869,0.464,97.041,10329664,3.7851166666666667,1
Raekwon,Verbal Intercourse (feat. Ghostface Killah & Nas),Only Built 4 Cuban Linx...,album,0.814,0.663,1,-7.446,0.355,0.296,3.39e-06,0.16,0.52,93.014,6273492,3.530666666666667,1
L.V.,Gangsta's Paradise (L.V. Version),I Am L.V.,album,0.616,0.677,0,-6.098,0.0403,0.0454,3.01e-06,0.181,0.481,79.863,1009592,4.015116666666667,0
L.V.,Throw Your Hands Up - Treach Version,I Am L.V.,album,0.849,0.727,9,-4.572,0.0532,0.148,2.32e-05,0.0453,0.699,100.927,746171,3.8371166666666667,0
L.V.,The Wrong Come Up,I Am L.V.,album,0.84,0.488,6,-9.042,0.0391,0.00433,0.00046,0.12,0.686,98.943,226115,3.9822166666666665,0
L.V.,Crazy Little G's - Part 1,I Am L.V.,album,0.849,0.421,4,-9.437,0.0687,0.19,0.000537,0.134,0.764,119.865,47456,2.07845,0
L.V.,Hey Love,I Am L.V.,album,0.694,0.592,7,-7.933,0.12,0.106,0.0,0.301,0.59,84.905,27734,3.00445,0
L.V.,Gangsta's Boogie - Barr 9 Version,I Am L.V.,album,0.737,0.603,10,-7.49,0.239,0.0606,6.08e-06,0.118,0.492,75.982,61719,4.696666666666666,0
L.V.,I Am L.V.,I Am L.V.,album,0.752,0.458,8,-8.875,0.0312,0.266,0.0,0.0609,0.375,128.722,59301,4.524,0
L.V.,Fire From the Gun,I Am L.V.,album,0.718,0.429,11,-11.307,0.0641,0.00246,0.000455,0.0469,0.483,159.933,23225,3.8093333333333335,0
L.V.,Gangsta's Boogie - Prode'je Version,I Am L.V.,album,0.76,0.483,6,-7.702,0.164,0.0334,5.8e-06,0.204,0.771,76.764,16691,4.424,0
L.V.,The 'G' Within,I Am L.V.,album,0.745,0.654,6,-4.837,0.0325,0.00414,0.000332,0.0732,0.633,105.754,23472,4.126666666666667,0
Rascal Flatts,Life is a Highway,Me And My Gang,album,0.582,0.952,5,-3.848,0.0731,0.00324,0.0,0.223,0.655,103.027,496813298,4.605333333333333,0
Rascal Flatts,Bless The Broken Road,Feels Like Today,album,0.591,0.45,0,-6.369,0.0266,0.671,2.23e-05,0.159,0.344,135.893,204170035,3.778,0
Rascal Flatts,What Hurts The Most,Me And My Gang,album,0.537,0.674,5,-5.134,0.0277,0.0088,0.0,0.265,0.33,136.002,235890915,3.56845,0
Rascal Flatts,My Wish,Me And My Gang,album,0.548,0.769,4,-4.853,0.0312,0.0307,5.53e-06,0.0867,0.388,135.712,117416024,4.138,0
Rascal Flatts,I Like The Sound Of That,Rewind,album,0.611,0.8,0,-5.61,0.0377,0.257,0.0,0.194,0.527,89.974,189971088,3.488,0
Rascal Flatts,Summer Nights,Unstoppable,album,0.541,0.895,2,-4.884,0.0367,0.0163,0.0,0.571,0.657,102.078,40133453,4.033783333333333,0
Rascal Flatts,Fast Cars And Freedom,Feels Like Today,album,0.616,0.824,3,-4.842,0.03,0.0135,2.13e-05,0.108,0.623,117.954,43054736,4.369783333333333,0
Rascal Flatts,I Won't Let Go,Nothing Like This,album,0.557,0.406,4,-7.083,0.0278,0.742,0.0,0.113,0.222,131.96,43794486,3.796,0
Rascal Flatts,Until Grace,Citizen of Heaven,album,0.531,0.766,6,-4.264,0.044,0.118,0.0,0.119,0.496,144.986,12946799,3.615683333333333,0
Rascal Flatts,Back To Life,Back To Life,single,0.467,0.701,4,-4.997,0.0302,0.191,0.0,0.0769,0.28,132.041,73574277,3.570316666666667,0
Valentín Elizalde,Vete Ya,Mi Satisfacción,album,0.811,0.323,10,-13.873,0.0744,0.504,1.63e-05,0.019,0.764,88.018,191007122,2.6293333333333333,0
Valentín Elizalde,Te Quiero Así,Vencedor,album,0.628,0.554,5,-5.517,0.104,0.643,0.0,0.0756,0.973,188.098,128945221,2.85045,0
Valentín Elizalde,A Mis Enemigos,Vencedor,album,0.817,0.482,3,-5.085,0.0487,0.725,1.74e-05,0.0756,0.969,102.539,99290089,3.06355,0
Valentín Elizalde,Vencedor,Vencedor,album,0.679,0.505,3,-6.166,0.0494,0.597,0.000156,0.104,0.964,160.04,70225593,3.0637833333333333,0
Valentín Elizalde,Volvere A Amar,Volveré a Amar,album,0.821,0.479,3,-6.599,0.0322,0.355,0.00116,0.0618,0.957,112.041,62733326,3.8526666666666665,0
Valentín Elizalde,Ebrio De Amor,Lo Más Escuchado De,album,0.577,0.574,5,-7.366,0.0383,0.576,1.5e-05,0.325,0.969,104.669,81049675,2.7922166666666666,0
Valentín Elizalde,La Más Deseada,Volveré a Amar,album,0.679,0.572,0,-4.721,0.0468,0.449,0.000174,0.0845,0.962,165.39,53901033,2.957333333333333,0
Valentín Elizalde,Lobo Domesticado,Lobo Domesticado,album,0.789,0.538,10,-4.997,0.0445,0.374,1.51e-05,0.34,0.923,116.034,36277497,2.8406666666666665,0
Valentín Elizalde,Soy Así,Soy Así,album,0.661,0.367,5,-8.552,0.0482,0.604,0.0,0.0916,0.838,174.059,57950286,3.58955,0
Valentín Elizalde,"El Pavido Navido - En Vivo Desde Delfos, Guadalajara/2002",Valentin Elizalde En Vivo,album,0.684,0.776,8,-3.868,0.06,0.436,5.62e-06,0.418,0.925,103.567,37551157,3.985333333333333,0
Asha Bhosle,"Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat"")",Singing Icon - Asha Bhosle,album,0.559,0.318,9,-11.106,0.0317,0.857,1.88e-06,0.11,0.684,80.242,19610237,4.7973333333333334,0
Asha Bhosle,Abhi Na Jao Chhod Kar,Hum Dono (Original Motion Picture Soundtrack),single,0.569,0.31,3,-13.287,0.0371,0.79,0.0,0.341,0.587,97.244,10250858,4.30645,0
Asha Bhosle,Radha Kaise Na Jale,Lagaan (Original Motion Picture Soundtrack),album,0.729,0.505,7,-9.236,0.323,0.229,0.0,0.0975,0.723,148.435,14608591,5.57845,0
Asha Bhosle,Le Gayi,Dil To Pagal Hai,album,0.831,0.737,5,-11.51,0.0497,0.185,0.000937,0.153,0.82,125.552,7279549,5.696866666666667,0
Antonio Aguilar,Triste Recuerdo,Antonio Aguilar con Mariachi,album,0.615,0.471,10,-6.783,0.0306,0.515,7.06e-06,0.17,0.931,113.378,63650361,3.885283333333333,0
Antonio Aguilar,Bandido De Amores,Grandes Duetos,album,0.415,0.504,10,-6.05,0.0649,0.824,3.8e-06,0.322,0.97,189.937,53367571,2.9822166666666665,0
Antonio Aguilar,Un Puño De Tierra,"Antonio Aguilar Con Tambora, Vol. 2",album,0.617,0.46,10,-8.586,0.0518,0.82,0.0,0.378,0.959,125.011,56381934,3.1399166666666667,0
Antonio Aguilar,Nadie Es Eterno,"Antonio Aguilar Con Tambora, Vol. 6",album,0.517,0.231,5,-9.832,0.0478,0.78,1.27e-06,0.0768,0.771,185.406,38888768,2.8690166666666665,0
Antonio Aguilar,Lamberto Quintero,Antonio Aguilar con Mariachi,album,0.583,0.466,5,-7.047,0.0343,0.392,0.0,0.064,0.594,95.926,43729700,3.06775,0
Antonio Aguilar,Que Me Entierren Con La Banda,"Tambora, Vol. 3",album,0.665,0.494,8,-7.432,0.0861,0.645,0.0,0.372,0.963,96.288,30406464,3.1317833333333334,0
Antonio Aguilar,Busca Otro Amor,Antonio Aguilar Con Tambora,album,0.656,0.283,5,-10.645,0.0658,0.791,0.000272,0.133,0.97,130.073,17339909,3.2611,0
Antonio Aguilar,De Mañana En Ocho Días,"Tambora, Vol. 3",album,0.665,0.562,3,-8.131,0.112,0.743,0.0,0.131,0.971,124.445,11773793,2.7753666666666668,0
Antonio Aguilar,Gabino Barrera,Corridos,album,0.608,0.468,5,-5.49,0.0308,0.712,0.0,0.1,0.894,93.432,32534864,2.9564833333333334,0
Los Cadetes De Linares,No Hay Novedad,4 Decadas 20 Boleros,album,0.675,0.455,8,-7.229,0.0393,0.452,0.0,0.0885,0.913,93.327,110237376,3.056216666666667,0
Los Cadetes De Linares,Los Dos Amigos,12 Kilates Puros Corridos,album,0.624,0.459,8,-4.83,0.0352,0.748,7.46e-05,0.0695,0.842,173.737,106851674,2.982666666666667,0
Los Cadetes De Linares,El Palomito,4 Decadas de Exitos,album,0.873,0.764,8,-4.907,0.0974,0.292,0.0188,0.0297,0.706,109.021,73929538,3.3033333333333332,0
Los Cadetes De Linares,Una Pagina Mas,4 Decadas 20 Boleros,album,0.611,0.632,8,-4.777,0.0302,0.458,0.0,0.0991,0.783,93.915,57158105,2.651,0
Los Cadetes De Linares,Las Tres Tumbas,12 Kilates Puros Corridos,album,0.768,0.372,10,-7.618,0.039,0.74,1.97e-06,0.0806,0.888,82.441,64381251,3.0648833333333334,0
Los Cadetes De Linares,El Asesino,Tu Nombre,album,0.583,0.345,8,-7.427,0.0399,0.654,0.0,0.0899,0.818,185.095,37027080,2.8228833333333334,0
Los Cadetes De Linares,Una Lagrima y Un Recuerdo,4 Decadas 20 Boleros,album,0.63,0.571,8,-4.807,0.035,0.441,0.0,0.143,0.68,95.04,36056966,2.8295,0
Los Cadetes De Linares,Prenda Querida,Los Dos Amigos,album,0.84,0.796,8,-5.678,0.119,0.209,0.0024,0.0908,0.787,110.438,31016531,3.050883333333333,0
Los Cadetes De Linares,Pistoleros Famosos,Pistoleros Famosos,album,0.743,0.49,10,-6.857,0.0338,0.522,0.0,0.101,0.959,97.488,24959742,2.663116666666667,0
Los Cadetes De Linares,Cruzando el Puente,4 Decadas de Exitos,album,0.803,0.745,8,-6.155,0.039,0.179,0.00687,0.0417,0.964,111.417,14658092,2.6842166666666665,0
Madlib,All Caps,Madvillainy,album,0.358,0.889,1,-8.045,0.335,0.266,1.46e-05,0.172,0.666,85.61,92371658,2.1746666666666665,0
Madlib,Meat Grinder,Madvillainy,album,0.571,0.717,6,-8.333,0.336,0.359,3.12e-06,0.797,0.881,87.54,61507232,2.197783333333333,0
Madlib,Fancy Clown,Madvillainy,album,0.537,0.753,8,-9.441,0.35,0.328,1.52e-05,0.368,0.693,90.292,44020873,1.93045,0
Madlib,Accordion,Madvillainy,album,0.578,0.631,9,-6.518,0.309,0.0243,0.0,0.0665,0.716,96.332,62923689,1.9808833333333333,0
Madlib,Raid,Madvillainy,album,0.419,0.871,11,-6.432,0.468,0.715,0.0,0.211,0.577,201.451,39094279,2.5086666666666666,0
Madlib,Figaro,Madvillainy,album,0.836,0.812,2,-6.985,0.215,0.188,1.82e-06,0.0982,0.769,92.009,39707839,2.42845,0
Madlib,Curls,Madvillainy,album,0.533,0.724,7,-8.954,0.311,0.275,4.59e-06,0.118,0.504,89.862,28615544,1.5917833333333333,0
Madlib,Crime Pays,Bandana,album,0.608,0.699,6,-8.267,0.114,0.139,0.0,0.242,0.784,146.941,34217385,3.0446666666666666,0
Madlib,America's Most Blunted,Madvillainy,album,0.624,0.896,9,-7.915,0.47,0.349,0.0,0.969,0.652,95.97,18674051,3.9006666666666665,0
Chalino Sanchez,Nieves De Enero,Nieves de Enero,album,0.426,0.504,0,-6.865,0.0636,0.703,4.22e-05,0.0911,0.687,186.379,152470792,3.55265,0
Chalino Sanchez,Alma Enamorada,Chalino Sánchez con Banda Brava,album,0.647,0.394,5,-8.965,0.145,0.784,0.0,0.09,0.981,82.93,110585370,2.8752166666666668,0
Chalino Sanchez,El Crimen De Culiacán,Nieves de Enero,album,0.728,0.618,7,-7.197,0.0368,0.708,0.000492,0.0715,0.91,97.278,50782267,3.17495,0
Chalino Sanchez,Los Chismes,Recordando A Chalino,album,0.779,0.737,8,-8.036,0.0368,0.566,0.000279,0.103,0.943,121.18,65384983,2.986866666666667,0
Chalino Sanchez,Armando Aguirre,Alma Enamorada,album,0.46,0.636,8,-7.493,0.0593,0.799,0.00862,0.0651,0.941,193.608,7388727,3.0004166666666667,0
Chalino Sanchez,Baraja de Oro,Hermosísimo Lucero,album,0.424,0.589,10,-8.368,0.0384,0.558,1.1e-05,0.058,0.903,170.031,24715953,3.4888833333333333,0
Chalino Sanchez,Prenda Del Alma,Chalino Sánchez Con Mariachi,album,0.309,0.353,8,-7.411,0.0288,0.292,0.0,0.279,0.676,169.229,55860414,3.2833,0
Chalino Sanchez,Mario Peralta,Adiós A Chalino,album,0.485,0.483,8,-7.877,0.0519,0.44,0.000122,0.227,0.891,195.009,31514922,3.1823,0
Chalino Sanchez,Florita Del Alma,Nieves de Enero,album,0.457,0.566,2,-7.122,0.101,0.645,7.57e-06,0.101,0.74,182.99,41792573,2.9183666666666666,0
Chalino Sanchez,El Navegante,Adiós A Chalino,album,0.472,0.527,8,-8.696,0.0696,0.418,2.09e-05,0.15,0.871,191.092,18564188,3.1199833333333333,0
Grupo Bryndis,Tu Traición,Tu Amor Secreto,album,0.728,0.68,7,-9.143,0.0342,0.199,0.000942,0.126,0.946,84.566,93090214,3.57155,0
Grupo Bryndis,Amor Prohibido,Por El Amor,album,0.724,0.777,2,-6.036,0.0446,0.337,0.00162,0.314,0.909,163.903,99210912,3.82755,0
Grupo Bryndis,"Quizás Si, Quizás No",Memorias,album,0.634,0.738,5,-7.785,0.0608,0.477,1.12e-06,0.0935,0.859,167.718,54150243,3.207116666666667,0
Grupo Bryndis,Te Esperaré,A Su Salud...,album,0.745,0.801,7,-6.534,0.0384,0.529,0.000216,0.17,0.809,85.234,43995285,3.0551166666666667,0
Grupo Bryndis,Vas A Sufrir,En El Idioma Del Amor,album,0.652,0.596,5,-8.654,0.0305,0.304,0.0031,0.335,0.776,79.87,44005908,3.7282166666666665,0
Grupo Bryndis,La Última Canción,El Quinto Trago,album,0.642,0.595,7,-9.094,0.071,0.319,0.000134,0.136,0.705,82.412,36059918,4.312216666666667,0
Grupo Bryndis,Te Vas Con El - Poema,Poemas Vol. 1,album,0.467,0.56,7,-7.574,0.0396,0.416,0.0,0.269,0.654,138.919,49859442,3.73555,0
Grupo Bryndis,Pero Tú No Estás,Memorias,album,0.556,0.645,4,-9.415,0.0467,0.119,1.2e-05,0.105,0.709,167.562,14285482,3.4108833333333335,0
Grupo Bryndis,Por Qué Me Enamoré,Por El Pasado,album,0.741,0.663,9,-10.869,0.0386,0.321,0.0206,0.149,0.919,158.517,23381834,3.5953333333333335,0
Los Invasores De Nuevo León,"A Mí, ¿Qué Me Quedó?",Vuelvo Contigo,album,0.736,0.445,11,-11.756,0.0661,0.046,0.0,0.0719,0.87,160.147,80711242,2.69155,0
Los Invasores De Nuevo León,Respeta Mi Dolor,Boleros 20° Aniversario,album,0.883,0.52,9,-8.576,0.0288,0.22,0.0,0.117,0.748,99.966,87925022,2.9366666666666665,0
Los Invasores De Nuevo León,Playa Sola,Embargame A Mi,album,0.784,0.645,2,-9.94,0.0305,0.241,0.000128,0.0299,0.968,105.384,57654380,2.927783333333333,0
Los Invasores De Nuevo León,Laurita Garza,Corridos Volumen 1,album,0.55,0.349,10,-11.314,0.0523,0.452,0.0,0.0969,0.873,189.662,64516805,3.207333333333333,0
Los Invasores De Nuevo León,Aguanta Corazón,Esto Es Lo Nuestro,album,0.885,0.342,1,-17.806,0.194,0.153,1.37e-06,0.0398,0.966,105.609,50196387,2.2026666666666666,0
Los Invasores De Nuevo León,Eslabón Por Eslabón,Esto Es Lo Nuestro,album,0.888,0.462,10,-14.678,0.0955,0.138,0.000163,0.072,0.965,112.184,51946198,3.02,0
Los Invasores De Nuevo León,Total Ya Se Fue,De Vida O Muerte,album,0.725,0.392,0,-8.972,0.0419,0.239,0.0,0.141,0.763,176.517,27576459,3.1348833333333332,0
Los Invasores De Nuevo León,Clave 7,Corridos De Pegue,album,0.499,0.536,7,-10.578,0.133,0.0899,0.0,0.0384,0.853,195.444,25000805,3.6637833333333334,0
Los Invasores De Nuevo León,Ya No Te Amo,Con Tal De Que Me Olvides,album,0.827,0.73,2,-6.2,0.0693,0.189,0.0,0.0667,0.958,157.997,24763868,3.0893333333333333,0
Los Invasores De Nuevo León,Mi Caballo Pobre,Corridos De Pegue,album,0.505,0.548,7,-11.205,0.313,0.0624,0.0,0.0551,0.919,171.675,13945758,2.70445,0
S. Janaki,"Kaadhal kaditham (From ""Jodi"")",Hits of A.R.Rahman Isai Saral,album,0.755,0.719,6,-1.461,0.0297,0.654,1.57e-06,0.0984,0.807,104.042,11592953,4.9554,0
S. Janaki,Aasai Athigam,Marupadiyum (Original Motion Picture Soundtrack),single,0.678,0.755,10,-8.026,0.0902,0.79,0.0021,0.143,0.96,166.449,8378241,4.985116666666666,0
S. Janaki,Ooru Sanam Thoongidichu,Mella Thirandhadhu Kadhavu (Original Motion Picture Soundtrack),single,0.73,0.399,8,-10.408,0.0378,0.859,0.000101,0.078,0.733,124.893,7857267,4.64,0
S. Janaki,Kodiyile Malliyapoo,Kadalora Kavithaigal (Original Motion Picture Soundtrack),single,0.668,0.403,9,-12.101,0.0303,0.906,0.11,0.108,0.423,126.119,4454275,4.416083333333333,0
S. Janaki,Yaar Bina Chain Kanha Ray,Saaheb (Original Motion Picture Soundtrack),single,0.82,0.517,4,-10.995,0.0425,0.615,0.00081,0.494,0.961,131.212,7307395,4.559183333333333,0
S. Janaki,Chinna Chinna Vanna Kuyil,Mouna Ragam (Original Motion Picture Soundtrack),single,0.698,0.376,1,-8.936,0.0324,0.875,0.000155,0.0544,0.703,117.831,3884790,4.434433333333334,0
S. Janaki,Vaa Vennila Unnaithane,Mella Thirandhadhu Kadhavu (Original Motion Picture Soundtrack),single,0.647,0.62,5,-10.327,0.0569,0.85,0.0533,0.142,0.895,79.272,6148824,4.654216666666667,0
S. Janaki,Malare,Karna (Original Motion Picture Soundtrack),single,0.652,0.44,0,-11.325,0.0271,0.37,3.81e-05,0.0666,0.614,111.003,8344551,5.08555,0
K. J. Yesudas,Raja Raja Chozhan,Rettai Vaal Kuruvi (Original Motion Picture Soundtrack),single,0.509,0.331,0,-13.662,0.0451,0.76,0.000105,0.0781,0.826,155.917,8511833,4.58,0
K. J. Yesudas,"Mizhiyariyaathe - Version, 1",Niram (Original Motion Picture Soundtrack),album,0.768,0.685,2,-11.289,0.0303,0.13,0.000268,0.313,0.855,110.994,6101296,5.834466666666667,0
K. J. Yesudas,Kanne Kalaimaane,Moondram Pirai (Original Motion Picture Soundtrack),single,0.697,0.213,2,-14.761,0.0329,0.559,0.000843,0.319,0.778,108.829,5103622,4.081783333333333,0
K. J. Yesudas,Junile Nilamazhayil,Nammal Thammil (Original Motion Picture Soundtrack),album,0.284,0.778,11,-4.871,0.0899,0.194,2.55e-05,0.0946,0.342,84.033,5179302,4.805783333333333,0
K. J. Yesudas,Ninakkende,Gramaphone (Original Motion Picture Soundtrack),album,0.59,0.535,4,-9.661,0.0649,0.435,0.0,0.102,0.353,74.969,3634422,5.02555,0
K. J. Yesudas,"Aarariraro(From ""Raam"")",Music Special,album,0.764,0.398,5,-11.501,0.0457,0.303,0.00145,0.0986,0.507,135.0,8404035,4.766666666666667,0
K. J. Yesudas,Kattu Kuyilu,Thalapathi,album,0.93,0.843,7,-9.512,0.0656,0.475,0.000452,0.099,0.755,123.319,5010265,5.496166666666666,0
K. J. Yesudas,En Iniya Pon Nilave Pon,Moodu Pani (Original Motion Picture Soundtrack),album,0.466,0.526,0,-6.535,0.0489,0.958,0.204,0.0419,0.597,148.73,7334520,4.306,0
Shankar-Ehsaan-Loy,Bol Na Halke Halke,Jhoom Barabar Jhoom,album,0.637,0.573,11,-6.69,0.0491,0.279,3.46e-06,0.0617,0.704,90.017,39483590,5.1139,0
Shankar-Ehsaan-Loy,Kal Ho Naa Ho,Kal Ho Naa Ho (Original Motion Picture Soundtrack),album,0.532,0.529,0,-8.402,0.0352,0.334,0.000144,0.078,0.295,81.989,55843388,5.354,0
Shankar-Ehsaan-Loy,Tere Naina,My Name Is Khan (Original Motion Picture Soundtrack),single,0.522,0.74,0,-7.018,0.0465,0.558,0.0,0.144,0.732,92.618,23926339,4.64245,0
Shankar-Ehsaan-Loy,Mera Yaar,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),album,0.629,0.627,2,-9.733,0.0454,0.676,0.0,0.147,0.597,92.932,7869998,5.854883333333333,0
Shankar-Ehsaan-Loy,Zinda,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),album,0.603,0.708,4,-7.047,0.0379,0.000173,3.36e-06,0.158,0.611,105.046,23537261,3.518666666666667,0
Shankar-Ehsaan-Loy,It's the Time to Disco,Kal Ho Naa Ho (Original Motion Picture Soundtrack),album,0.902,0.772,6,-8.29,0.0383,0.0452,0.000129,0.12,0.808,131.992,21940803,5.55155,0
Shankar-Ehsaan-Loy,Ishq Di Baajiyaan,Soorma (Original Motion Picture Soundtrack),single,0.722,0.609,7,-7.218,0.0473,0.0233,0.000247,0.113,0.807,154.967,11171684,4.785566666666667,0
The Mamas & The Papas,California Dreamin' - Single Version,If You Can Believe Your Eyes & Ears,album,0.552,0.608,1,-9.786,0.0345,0.352,0.0,0.0533,0.637,112.367,543203799,2.7062166666666667,0
The Mamas & The Papas,Dream A Little Dream Of Me,The Papas & The Mamas,album,0.413,0.313,7,-13.138,0.0519,0.791,1.5e-06,0.0727,0.349,92.515,157256901,3.24045,0
