,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream
15680,Birdy,Keeping Your Head Up - Jonas Blue Remix; Radio Edit [Radio Edit],Keeping Your Head Up (Jonas Blue Remix; Radio Edit),single,0.643,0.685,8.0,-5.137,0.041,0.0452,9.52e-05,0.0855,0.404,122.053,183599.0,22354370.0
15681,Birdy,Keeping Your Head Up,Beautiful Lies,album,0.599,0.78,11.0,-5.033,0.0527,0.156,0.0,0.189,0.529,122.077,208395.0,120368452.0
15682,Birdy,Wings,Fire Within,album,0.474,0.707,7.0,-4.534,0.0253,0.0831,0.0,0.162,0.224,83.235,252107.0,225416862.0
15683,Birdy,Let It All Go,Wishes (Deluxe Version),album,0.383,0.43,10.0,-8.644,0.0302,0.817,1.04e-06,0.0869,0.174,107.005,280757.0,202208930.0
15684,Birdy,Quietly Yours,Persuasion (Soundtrack from the Netflix Film),single,0.44,0.357,1.0,-14.264,0.058,0.841,0.00249,0.114,0.286,154.074,234156.0,13283131.0
15685,Birdy,People Help the People,Birdy,album,0.407,0.308,10.0,-9.001,0.0296,0.778,1.46e-05,0.092,0.153,73.254,256236.0,215468965.0
15686,Birdy,Deep End,Beautiful Lies,album,0.455,0.296,2.0,-8.513,0.0399,0.761,0.0,0.0783,0.31,171.744,208840.0,115152408.0
15687,Birdy,Wings (feat. sped up nightcore) [Sped Up Version],Wings (feat. sped up nightcore) [Sped Up Version],single,0.502,0.741,10.0,-4.23,0.0258,0.172,9.25e-06,0.214,0.318,99.016,211847.0,3803285.0
15688,Lasso,Ojos Marrones,Ojos Marrones,single,0.809,0.649,8.0,-4.433,0.0416,0.0407,0.0,0.145,0.72,120.014,198520.0,197149408.0
15689,Lasso,Ojos Marrones - Con Sebastián Yatra,Ojos Marrones (Con Sebastián Yatra),single,0.787,0.662,8.0,-4.285,0.0372,0.0648,0.0,0.133,0.79,119.983,198880.0,67028556.0
15690,Lasso,Plástico,Plástico,single,0.741,0.783,2.0,-4.784,0.0658,0.153,0.0,0.301,0.72,102.007,169933.0,1822182.0
15691,Lasso,Corriendo Con Tijeras,Corriendo Con Tijeras,single,0.748,0.599,1.0,-3.47,0.032,0.122,0.0,0.312,0.748,106.005,195133.0,5197759.0
15692,Lasso,Un Millón Como Tú,Un Millón Como Tú,single,0.435,0.745,0.0,-4.613,0.0431,0.492,0.0,0.08,0.552,179.988,275027.0,68863314.0
15693,Lasso,Odio Que No Te Odio,Odio Que No Te Odio,single,0.677,0.502,1.0,-7.098,0.0253,0.484,0.0,0.0992,0.526,96.579,220480.0,68232929.0
15694,Lasso,Hasta Ese Día,Cuatro Estaciones,album,0.439,0.648,10.0,-3.106,0.0326,0.531,0.0,0.176,0.679,190.02,203693.0,27636673.0
15695,Lasso,Julia,Julia,single,0.794,0.581,4.0,-6.718,0.0491,0.0639,0.0,0.0774,0.462,111.97,181948.0,13677854.0
15696,Lasso,"De mí, de mí, de mí",Cuatro Estaciones,album,0.37,0.553,0.0,-4.896,0.0391,0.137,0.0,0.0776,0.474,179.968,217187.0,11692973.0
15697,Lasso,Subtítulos,Cuatro Estaciones,album,0.779,0.791,10.0,-3.816,0.127,0.717,3.44e-06,0.0921,0.77,97.965,192067.0,75457611.0
15698,Gzuz,YumYum,YumYum,single,0.833,0.65,1.0,-5.613,0.21,0.228,0.000129,0.178,0.389,140.038,131949.0,5110721.0
15699,Gzuz,Taxi,Palmen aus Plastik 3,album,0.853,0.727,10.0,-7.712,0.191,0.548,0.000219,0.188,0.417,108.035,172580.0,27350728.0
15700,Gzuz,Kokain,Palmen aus Plastik 2,album,0.615,0.677,5.0,-7.906,0.363,0.231,0.0,0.543,0.608,170.117,209232.0,130773196.0
15701,Gzuz,Späti,Grosse Freiheit,album,0.813,0.659,1.0,-6.093,0.186,0.311,0.00355,0.165,0.482,140.064,152771.0,67325295.0
15702,Gzuz,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,album,0.825,0.761,1.0,-6.591,0.189,0.139,0.0,0.157,0.875,88.994,195187.0,132871349.0
15703,Gzuz,Gostoso,Paradoks,album,0.708,0.758,2.0,-7.39,0.316,0.209,7.36e-06,0.24,0.613,142.148,157613.0,26982776.0
15704,Gzuz,CL500,Ebbe & Flut,album,0.517,0.658,1.0,-7.219,0.379,0.283,0.0,0.0984,0.491,132.098,151600.0,62694414.0
15705,Gzuz,Donuts,Gzuz,album,0.784,0.703,11.0,-7.491,0.236,0.0973,8.32e-05,0.0754,0.556,141.035,162938.0,70562661.0
15706,Gzuz,So High,So High,single,0.72,0.606,11.0,-8.887,0.305,0.163,0.0,0.0583,0.528,143.898,151771.0,2201903.0
15707,Gzuz,Schnapp!,Sampler 3,single,0.646,0.625,2.0,-6.895,0.315,0.0647,0.0,0.169,0.504,91.164,167907.0,37569767.0
15708,Salmo,VIOLA – with Salmo,DISUMANO,album,0.63,0.748,10.0,-4.497,0.0802,0.0279,0.0,0.214,0.906,92.938,182339.0,19126902.0
15709,Salmo,BUBBLE (feat. thasup & Salmo),BUBBLE (feat. thasup & Salmo),single,0.803,0.709,9.0,-6.54,0.0432,0.0769,0.0,0.286,0.706,121.947,164328.0,38977214.0
15710,Salmo,Lamette (feat. Salmo),Radio Gotham,album,0.722,0.75,0.0,-5.47,0.046,0.541,0.0,0.399,0.503,115.998,149493.0,2701651.0
15711,Salmo,IL CIELO NELLA STANZA (feat. NSTASIA),Playlist,album,0.755,0.501,1.0,-9.551,0.189,0.0867,1.45e-06,0.146,0.267,134.998,186213.0,150528278.0
15712,Salmo,KUMITE,FLOP,album,0.816,0.711,7.0,-4.45,0.121,0.0614,0.0,0.103,0.775,140.062,170018.0,61793234.0
15713,Salmo,MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE MIXTAPE 4,album,0.722,0.646,2.0,-6.743,0.31,0.0776,0.0,0.594,0.661,136.955,144097.0,67814356.0
15714,Salmo,LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO),OBE,album,0.658,0.674,5.0,-6.848,0.0484,0.114,1.84e-05,0.147,0.164,129.914,237614.0,111802292.0
15715,Salmo,LUNEDI',Playlist,album,0.571,0.762,10.0,-8.225,0.46,0.425,7.55e-06,0.114,0.467,124.382,205267.0,61225205.0
15716,Salmo,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE MIXTAPE 4,album,0.838,0.853,4.0,-5.126,0.283,0.168,0.0,0.545,0.692,119.939,177036.0,64634950.0
15717,Salmo,90MIN,Playlist,album,0.549,0.765,1.0,-5.138,0.309,0.0253,0.0,0.855,0.513,122.002,231920.0,106400596.0
15718,Ernia,ACQUA TONICA (feat. Geolier & Junior K),IO NON HO PAURA,album,0.767,0.653,9.0,-6.398,0.131,0.355,0.0,0.0821,0.449,130.092,182563.0,14844926.0
15719,Ernia,BELLA FREGATURA,IO NON HO PAURA,album,0.631,0.674,8.0,-5.793,0.29,0.111,0.0,0.0961,0.44,167.785,174103.0,11173465.0
15720,Ernia,Ferma A Guardare (feat. Pinguini Tattici Nucleari),Gemelli,album,0.585,0.724,9.0,-5.611,0.0967,0.445,0.0,0.1,0.547,162.05,213543.0,72401339.0
15721,Ernia,BUONANOTTE,IO NON HO PAURA,album,0.592,0.511,8.0,-12.734,0.416,0.875,0.0,0.111,0.593,88.979,220299.0,9601308.0
15722,Ernia,Superclassico,Gemelli,album,0.623,0.663,11.0,-6.458,0.142,0.0624,4.49e-06,0.0922,0.346,149.91,172200.0,117813808.0
15723,Ernia,IL MIO NOME,IO NON HO PAURA,album,0.816,0.602,1.0,-4.756,0.246,0.247,0.0,0.109,0.737,147.925,198519.0,5918094.0
15724,Ernia,"BTX Posse (con Fabri Fibra, Ernia, Lazza, Tony Effe, Coez, Geolier, Guè, Paky & MamboLosco)",Botox,album,0.695,0.785,2.0,-6.814,0.309,0.122,0.0,0.0505,0.488,135.063,339556.0,10002986.0
15725,Ernia,Bella,Come Uccidere Un Usignolo,album,0.561,0.577,6.0,-11.899,0.935,0.193,0.0,0.2,0.646,172.307,206510.0,41037738.0
15726,Ernia,QUALCOSA CHE MANCA (feat. Rkomi),IO NON HO PAURA,album,0.646,0.574,0.0,-7.061,0.286,0.266,0.0,0.396,0.618,77.51,177081.0,5094011.0
15727,Ernia,10 RAGAZZE (con ERNIA),TAXI DRIVER,album,0.707,0.674,0.0,-5.717,0.193,0.261,0.0,0.145,0.824,83.066,174727.0,51980847.0
15728,Zendaya,All For Us,Imagination & the Misfit Kid,album,0.46,0.66,3.0,-6.642,0.0652,0.0108,0.000139,0.34,0.18,141.722,191710.0,359807632.0
15729,Zendaya,Rewrite The Stars,Rewrite The Stars,single,0.684,0.619,10.0,-7.005,0.0386,0.0716,0.0,0.122,0.284,125.046,217440.0,811031337.0
15730,Zendaya,The Greatest Show,The Greatest Show,single,0.417,0.824,11.0,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,302147.0,477353955.0
15731,Zendaya,"Elliot's Song - From ""Euphoria"" An HBO Original Series","Elliot's Song (From ""Euphoria"" An HBO Original Series)",single,0.394,0.327,4.0,-14.291,0.114,0.849,0.0,0.125,0.411,93.358,150320.0,50132292.0
15732,Zendaya,I’m Tired (with Zendaya) - Bonus Track,EUPHORIA SEASON 2 OFFICIAL SCORE (FROM THE HBO ORIGINAL SERIES),album,0.375,0.133,0.0,-10.624,0.0352,0.651,0.0,0.0695,0.192,131.721,187944.0,103136455.0
15733,Zendaya,Come Alive,The Greatest Showman (Original Motion Picture Soundtrack),compilation,0.702,0.77,7.0,-9.411,0.128,0.00558,0.000802,0.211,0.235,118.034,225933.0,265866616.0
15734,Zendaya,Replay,Zendaya,album,0.688,0.723,6.0,-6.682,0.121,0.0416,0.0002,0.302,0.618,140.023,209187.0,162778168.0
15735,Zendaya,Something New,Something New,single,0.469,0.773,0.0,-4.741,0.196,0.104,0.0,0.0753,0.308,204.103,212907.0,61085827.0
15736,Zendaya,Neverland,Neverland,single,0.484,0.457,2.0,-9.087,0.034,0.143,0.0,0.379,0.223,123.941,224760.0,29145761.0
15737,Zendaya,"Keep It Undercover - Theme Song From ""K.C. Undercover""","Keep It Undercover (Theme Song From ""K.C. Undercover"")",single,0.688,0.774,0.0,-4.444,0.086,0.361,0.0,0.196,0.803,109.974,156693.0,16250442.0
15738,Khruangbin,Texas Sun,Texas Sun,single,0.636,0.634,7.0,-10.01,0.0342,0.0364,0.147,0.0998,0.599,111.563,252812.0,155861647.0
15739,Khruangbin,Mariella,Texas Moon,single,0.593,0.576,2.0,-10.331,0.032,0.526,0.718,0.0827,0.559,109.935,310554.0,23619442.0
15740,Khruangbin,People Everywhere (Still Alive),The Universe Smiles Upon You,album,0.551,0.648,7.0,-13.088,0.0627,0.043,0.655,0.41,0.807,109.209,159013.0,59829810.0
15741,Khruangbin,B-Side,Texas Moon,single,0.732,0.734,7.0,-10.574,0.0541,0.0777,0.172,0.327,0.687,104.764,274391.0,27790237.0
15742,Khruangbin,White Gloves,The Universe Smiles Upon You,album,0.635,0.3,2.0,-13.957,0.0285,0.707,0.829,0.574,0.772,91.452,218307.0,78490424.0
15743,Khruangbin,Time (You and I),Mordechai,album,0.751,0.49,11.0,-13.684,0.0455,0.0097,0.15,0.0767,0.923,105.418,342189.0,53627337.0
15744,Khruangbin,So We Won't Forget,Mordechai,album,0.641,0.413,2.0,-13.212,0.102,0.0305,0.844,0.183,0.967,101.27,298333.0,40373443.0
15745,Khruangbin,Chocolate Hills,Texas Moon,single,0.675,0.28,3.0,-11.854,0.0632,0.594,0.00916,0.109,0.218,129.942,190433.0,19383642.0
15746,Khruangbin,Midnight,Texas Sun,single,0.667,0.556,5.0,-8.921,0.0306,0.0591,0.0108,0.0972,0.692,132.83,314684.0,41606617.0
15747,Khruangbin,Pelota,Mordechai,album,0.688,0.646,9.0,-11.76,0.0539,0.0495,0.398,0.0834,0.961,103.86,167973.0,27206606.0
15748,Falling In Reverse,Popular Monster,Popular Monster,single,0.461,0.897,3.0,-3.982,0.092,0.00821,0.0,0.0965,0.358,165.107,220537.0,228721990.0
15749,Falling In Reverse,Voices In My Head,Voices In My Head,single,0.546,0.898,2.0,-3.067,0.162,0.0266,0.0,0.129,0.639,173.17,191415.0,34207160.0
15750,Falling In Reverse,The Drug In Me Is You,The Drug In Me Is You,album,0.548,0.855,3.0,-3.266,0.151,0.0149,0.0,0.127,0.644,145.133,218787.0,178911877.0
15751,Falling In Reverse,ZOMBIFIED,ZOMBIFIED,single,0.544,0.911,10.0,-3.681,0.0422,0.000141,8.89e-06,0.333,0.558,91.033,218521.0,51392627.0
15752,Falling In Reverse,I'm Not A Vampire,The Drug In Me Is You,album,0.235,0.965,2.0,-2.882,0.28,0.00887,0.0,0.0448,0.322,185.278,231840.0,95124934.0
15753,Falling In Reverse,Sexy Drug,Just Like You (Deluxe Edition),album,0.367,0.978,5.0,-2.308,0.232,0.00146,0.0,0.113,0.639,135.15,194672.0,59913475.0
15754,Falling In Reverse,Good Girls Bad Guys,The Drug In Me Is You,album,0.474,0.948,3.0,-2.592,0.122,0.0223,0.0,0.43,0.611,146.46,195373.0,92492935.0
15755,Falling In Reverse,Fashionably Late,Fashionably Late (Deluxe Edition),album,0.675,0.97,8.0,-2.164,0.0613,0.00777,0.0,0.331,0.568,106.973,213371.0,75087035.0
15756,Falling In Reverse,Drugs,Drugs,single,0.503,0.904,2.0,-3.895,0.048,0.000482,0.0,0.132,0.384,165.099,231920.0,56078627.0
15757,Falling In Reverse,Bad Girls Club,Fashionably Late (Deluxe Edition),album,0.533,0.924,2.0,-2.697,0.154,0.0139,0.0,0.487,0.756,174.002,221730.0,48425832.0
15758,Aimer,残響散歌,残響散歌,single,0.367,0.896,11.0,-4.002,0.091,0.000627,0.0,0.207,0.38,170.863,184893.0,134881461.0
15759,Aimer,おもかげ (produced by Vaundy),おもかげ (produced by Vaundy),single,0.488,0.638,8.0,-4.502,0.058,0.0258,2.24e-05,0.12,0.713,207.906,188060.0,41289011.0
15760,Aimer,カタオモイ,daydream,album,0.621,0.533,1.0,-5.974,0.0342,0.78,0.0,0.333,0.791,96.981,207360.0,81744053.0
15761,Aimer,Deep down,Deep down,album,0.188,0.692,5.0,-5.773,0.0514,0.238,0.0,0.224,0.178,158.213,227147.0,4536828.0
15762,Aimer,escalate,escalate,single,0.325,0.896,5.0,-3.711,0.0917,0.000141,0.0,0.329,0.131,87.416,242342.0,1230856.0
15763,Aimer,Brave Shine,DAWN,album,0.38,0.889,8.0,-5.911,0.0801,0.00272,2.07e-06,0.152,0.514,171.083,233493.0,56053428.0
15764,Aimer,コイワズライ,Sun Dance,album,0.675,0.5,10.0,-5.825,0.0258,0.3,0.0,0.312,0.773,93.917,235160.0,35876238.0
15765,Aimer,Ref:rain,Penny Rain,album,0.472,0.672,7.0,-4.297,0.0287,0.0343,0.0,0.0936,0.313,77.982,289987.0,36581307.0
15766,Aimer,地球儀,Walpurgis,album,0.678,0.837,1.0,-5.367,0.0425,0.0129,4.2e-05,0.0711,0.916,100.058,232787.0,19756700.0
15767,Aimer,SPARK-AGAIN,Walpurgis,album,0.444,0.961,6.0,-3.835,0.112,0.000715,0.00577,0.31,0.667,90.036,242733.0,28684941.0
15768,Leslie Odom Jr.,Alexander Hamilton,Hamilton (Original Broadway Cast Recording),album,0.609,0.435,11.0,-7.861,0.285,0.522,0.0,0.118,0.552,131.995,236738.0,253335281.0
15769,Leslie Odom Jr.,Wait for It,Hamilton (Original Broadway Cast Recording),album,0.543,0.473,6.0,-9.638,0.157,0.124,4.04e-06,0.0922,0.519,86.534,193750.0,185779622.0
15770,Leslie Odom Jr.,My Shot,Hamilton (Original Broadway Cast Recording),album,0.698,0.649,8.0,-6.764,0.415,0.15,0.0,0.0903,0.568,180.466,333154.0,219077730.0
15771,Leslie Odom Jr.,The Schuyler Sisters,Hamilton (Original Broadway Cast Recording),album,0.74,0.727,2.0,-6.253,0.278,0.187,0.0,0.627,0.792,101.409,186543.0,204595220.0
15772,Leslie Odom Jr.,Non-Stop,Hamilton (Original Broadway Cast Recording),album,0.77,0.482,6.0,-9.529,0.351,0.211,0.0,0.223,0.441,91.994,385438.0,153484612.0
15773,Leslie Odom Jr.,"Aaron Burr, Sir",Hamilton (Original Broadway Cast Recording),album,0.646,0.439,7.0,-10.837,0.818,0.272,0.0,0.0945,0.528,160.387,156631.0,180370913.0
15774,Leslie Odom Jr.,Guns and Ships,Hamilton (Original Broadway Cast Recording),album,0.72,0.666,7.0,-6.914,0.328,0.399,0.0,0.0844,0.383,138.03,127578.0,160945313.0
15775,Leslie Odom Jr.,The Room Where It Happens,Hamilton (Original Broadway Cast Recording),album,0.638,0.49,4.0,-9.382,0.426,0.271,0.0,0.664,0.511,173.552,318215.0,127786868.0
15776,Leslie Odom Jr.,Dear Theodosia,Hamilton (Original Broadway Cast Recording),album,0.598,0.221,9.0,-10.484,0.0303,0.907,4.19e-05,0.0723,0.274,106.771,184004.0,132739716.0
15777,Leslie Odom Jr.,Right Hand Man,Hamilton (Original Broadway Cast Recording),album,0.68,0.413,8.0,-9.41,0.492,0.177,0.0,0.205,0.383,158.576,321697.0,139960794.0
15778,FLETCHER,Arcade (feat. FLETCHER),Small Town Boy,album,0.446,0.395,0.0,-9.328,0.0365,0.815,0.00216,0.128,0.267,71.944,187453.0,130209815.0
15779,FLETCHER,Better Version (feat. Kelsea Ballerini),Girl Of My Dreams (Deluxe),album,0.511,0.363,8.0,-9.164,0.0477,0.847,0.0,0.34,0.344,86.617,173893.0,5548882.0
15780,FLETCHER,Another Life (feat. FLETCHER & Josh Golden),Another Life,single,0.648,0.724,0.0,-5.189,0.0263,0.0198,0.0,0.15,0.382,125.014,162954.0,26225337.0
15781,FLETCHER,Bitter,THE S(EX) TAPES [Extended],album,0.725,0.569,6.0,-7.518,0.118,0.408,0.00172,0.0893,0.42,135.98,194760.0,135654744.0
15782,FLETCHER,Serial Heartbreaker,Girl Of My Dreams,album,0.587,0.873,2.0,-4.395,0.0693,0.11,0.00339,0.236,0.52,169.971,133227.0,11418683.0
15783,FLETCHER,Undrunk,you ruined new york city for me,single,0.442,0.579,5.0,-6.484,0.145,0.489,1.04e-06,0.126,0.546,83.336,183428.0,160877938.0
15784,FLETCHER,girls girls girls,girls girls girls,single,0.649,0.478,0.0,-8.834,0.156,0.658,0.0,0.131,0.468,139.859,161247.0,26981462.0
15785,FLETCHER,Becky's So Hot,Girl Of My Dreams,album,0.513,0.741,9.0,-4.066,0.0442,0.172,0.0,0.0894,0.295,78.022,162760.0,19487293.0
15786,FLETCHER,I Think I'm Growing?,Girl Of My Dreams,album,0.57,0.253,7.0,-8.915,0.0464,0.783,0.0,0.0972,0.395,89.011,92187.0,4605712.0
15787,FLETCHER,Bitch Back (feat. FLETCHER),Bitch Back,single,0.802,0.816,9.0,-2.78,0.147,0.119,0.0,0.0819,0.67,89.982,143795.0,9793493.0
15788,Tom Rosenthal,Lights Are On,Z-Sides,album,0.44,0.04,3.0,-16.887,0.0322,0.981,0.465,0.111,0.249,135.965,193749.0,201062286.0
15789,Tom Rosenthal,Go Solo,The Pleasant Trees,single,0.586,0.0907,1.0,-12.907,0.0384,0.985,0.0281,0.126,0.212,77.144,142281.0,131915547.0
15790,Tom Rosenthal,It's Ok,The Pleasant Trees,single,0.561,0.111,8.0,-15.11,0.0324,0.871,0.205,0.103,0.0607,148.191,191352.0,109558439.0
15791,Tom Rosenthal,It's Ok - Acoustic,B-Sides,album,0.616,0.0663,8.0,-12.73,0.0387,0.985,0.00408,0.101,0.18,148.041,191351.0,17684835.0
15792,Tom Rosenthal,To You Alone,Bolu,album,0.627,0.314,4.0,-16.714,0.0328,0.928,0.876,0.104,0.326,141.967,163731.0,7177114.0
15793,Tom Rosenthal,Hugging You - Acoustic,Z-Sides,album,0.4,0.037,8.0,-20.456,0.0503,0.957,4.22e-05,0.0964,0.316,77.936,233557.0,19028874.0
15794,Tom Rosenthal,How Have You Been?,Z-Sides,album,0.376,0.0276,0.0,-15.103,0.0428,0.967,0.03,0.146,0.12,72.957,168388.0,6162394.0
15795,Tom Rosenthal,Have We Met Before?,Z-Sides,album,0.491,0.121,8.0,-19.363,0.0351,0.948,0.00716,0.113,0.251,140.237,159040.0,7262455.0
15796,Tom Rosenthal,Worries - 2021,Worries (2021),single,0.71,0.0573,9.0,-14.762,0.0415,0.99,0.0222,0.0769,0.542,138.129,130884.0,6898238.0
15797,Tom Rosenthal,Call You in the Morning,Call You in the Morning,single,0.731,0.313,7.0,-9.723,0.0389,0.952,0.00659,0.109,0.308,138.092,132309.0,2722669.0
15798,Kina,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),single,0.498,0.235,1.0,-16.541,0.188,0.72,0.0,0.144,0.0895,118.917,179080.0,871765738.0
15799,Kina,Can We Kiss Forever?,Can We Kiss Forever?,single,0.522,0.128,4.0,-18.717,0.0357,0.894,0.026,0.0941,0.124,109.986,187932.0,538587361.0
15800,Kina,Baby You're Worth It,Baby You're Worth It,single,0.681,0.255,7.0,-16.305,0.0479,0.742,0.165,0.105,0.274,119.952,130947.0,132832171.0
15801,Kina,U’re Mine,U’re Mine,single,0.616,0.134,8.0,-20.004,0.0366,0.753,0.891,0.0954,0.26,100.153,138027.0,54057445.0
15802,Kina,Nobody Cares,Nobody Cares,single,0.653,0.166,4.0,-16.146,0.0384,0.681,0.484,0.277,0.0718,100.018,175254.0,66439802.0
15803,Kina,Wish I Was Better,Wish I Was Better,single,0.732,0.304,0.0,-13.086,0.111,0.747,6.13e-05,0.143,0.185,139.965,140571.0,72993845.0
15804,Kina,Surrender - Kina Remix,Surrender (Kina Remix),single,0.417,0.216,5.0,-12.527,0.0566,0.582,0.000129,0.116,0.039,57.893,161385.0,8931409.0
15805,Kina,Tell Me About You (feat. Mishaal),Tell Me About You (feat. Mishaal),single,0.38,0.292,0.0,-14.282,0.054,0.498,0.0262,0.126,0.0777,75.572,194400.0,14805341.0
15806,Kina,Feel Again (Feat. Au/Ra),Things I Wanted To Tell You,single,0.487,0.384,5.0,-10.594,0.0587,0.24,0.0,0.124,0.224,78.138,139355.0,21685442.0
15807,Kina,My Sunny Day - Kina Remix,My Sunny Day (Kina Remix),single,0.587,0.342,10.0,-9.604,0.0477,0.638,7.84e-06,0.0983,0.345,89.836,116053.0,2994947.0
15808,Iggy Azalea,Fancy,The New Classic (Deluxe Version),album,0.912,0.716,10.0,-4.141,0.0697,0.0904,0.0,0.0491,0.377,94.981,199938.0,633676785.0
15809,Iggy Azalea,Black Widow,The New Classic,album,0.743,0.72,11.0,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99,209423.0,496024159.0
15810,Iggy Azalea,Kream (feat. Tyga),Survive The Summer,single,0.785,0.425,10.0,-6.665,0.137,0.0335,4.36e-06,0.108,0.192,174.028,166627.0,204493158.0
15811,Iggy Azalea,Team,Team,single,0.891,0.692,4.0,-4.989,0.0673,0.0545,0.0,0.608,0.218,100.023,209467.0,127028622.0
15812,Iggy Azalea,Go Hard or Go Home,Furious 7: Original Motion Picture Soundtrack,compilation,0.651,0.741,4.0,-5.067,0.0408,0.00293,1.2e-05,0.217,0.386,168.02,232773.0,152767133.0
15813,Iggy Azalea,Pretty Girls,Pretty Girls,single,0.834,0.831,7.0,-6.061,0.0745,0.00799,0.0,0.217,0.788,103.009,163960.0,79511653.0
15814,Iggy Azalea,Started,In My Defense,album,0.861,0.693,11.0,-6.052,0.313,0.082,0.0,0.07,0.772,165.036,186605.0,96000072.0
15815,Iggy Azalea,Sex on the Beach,The End of an Era,album,0.881,0.75,6.0,-6.965,0.193,0.322,0.0,0.117,0.669,119.997,181154.0,7455617.0
15816,Iggy Azalea,Lola,Lola,single,0.774,0.573,10.0,-9.098,0.14,0.0132,0.0,0.145,0.4,141.885,232123.0,57332535.0
15817,Iggy Azalea,Iam The Stripclub,The End of an Era,album,0.943,0.689,1.0,-6.043,0.0541,0.0199,0.0,0.112,0.49,126.008,168602.0,18969948.0
15818,JP Cooper,Perfect Strangers,Blue,album,0.73,0.861,1.0,-4.1,0.0451,0.39,0.0,0.213,0.704,117.965,196613.0,915499200.0
15819,JP Cooper,September Song,Raised Under Grey Skies (Deluxe),album,0.614,0.615,0.0,-6.7,0.0444,0.054,0.0,0.0921,0.374,95.941,220291.0,536371950.0
15820,JP Cooper,September Song - Guitar Acoustic,Raised Under Grey Skies (Deluxe),album,0.593,0.394,0.0,-8.946,0.029,0.355,0.0,0.121,0.543,94.909,212153.0,165670932.0
15821,JP Cooper,Sing It With Me,She,album,0.54,0.793,5.0,-4.379,0.0492,0.0744,0.0,0.354,0.4,112.219,201199.0,159067248.0
15822,JP Cooper,Is It Just Me? (feat. JP Cooper),Is It Just Me?,single,0.478,0.339,4.0,-7.355,0.0544,0.688,0.0,0.104,0.288,145.441,203300.0,43481743.0
15823,JP Cooper,Losing Me,Dear Happy,album,0.662,0.405,7.0,-8.397,0.0542,0.245,0.0,0.109,0.283,134.031,181760.0,105420504.0
15824,JP Cooper,Little Bit Of Love,Little Bit Of Love,single,0.659,0.801,7.0,-4.234,0.0435,0.0636,0.0,0.341,0.334,105.991,195452.0,37074455.0
15825,JP Cooper,Runaway,Runaway,single,0.617,0.756,3.0,-5.812,0.105,0.213,0.0,0.153,0.432,121.806,168197.0,
15826,JP Cooper,Too Close,She,album,0.642,0.734,11.0,-4.979,0.103,0.117,0.0,0.104,0.3,140.085,184998.0,27078685.0
15827,JP Cooper,With You,With You,single,0.642,0.794,4.0,-5.273,0.163,0.0276,2.94e-06,0.134,0.495,117.906,173038.0,2465140.0
15828,Brett Young,In Case You Didn't Know,Brett Young,album,0.607,0.536,10.0,-7.306,0.0305,0.386,0.0,0.102,0.434,147.986,224853.0,454950300.0
15829,Brett Young,You Didn’t,Weekends Look A Little Different These Days,album,0.623,0.466,11.0,-7.6,0.0265,0.0421,1.45e-06,0.0996,0.272,81.98,225813.0,22767629.0
15830,Brett Young,Never Til Now (feat. Brett Young),Already Drank That Beer,album,0.382,0.408,10.0,-7.552,0.0407,0.75,0.0,0.127,0.128,77.063,173534.0,25178889.0
15831,Brett Young,Mercy,Brett Young,album,0.638,0.367,4.0,-7.906,0.0266,0.84,0.0,0.0999,0.219,71.957,217120.0,196048808.0
15832,Brett Young,Like I Loved You,Brett Young,album,0.582,0.568,1.0,-6.051,0.0297,0.196,0.0,0.0841,0.64,76.025,207187.0,169477352.0
15833,Brett Young,Lady,Weekends Look A Little Different These Days,album,0.403,0.516,7.0,-7.983,0.0343,0.449,1.26e-05,0.0937,0.428,170.015,194293.0,90652026.0
15834,Brett Young,Catch,Ticket To L.A.,album,0.566,0.765,2.0,-6.337,0.0439,0.0248,0.0,0.0783,0.604,156.036,196440.0,90717453.0
15835,Brett Young,Here Tonight,Ticket To L.A.,album,0.517,0.776,11.0,-5.271,0.0362,0.0144,0.0,0.113,0.448,96.002,216533.0,100313643.0
15836,Brett Young,Sleep Without You,Brett Young,album,0.626,0.707,5.0,-5.755,0.0425,0.0169,0.0,0.0772,0.653,88.543,187813.0,154634230.0
15837,Brett Young,Chapters,Ticket To L.A.,album,0.589,0.613,11.0,-6.816,0.0379,0.179,0.0,0.0967,0.643,81.015,237107.0,38087251.0
15838,Río Roma,Color Esperanza 2020,Color Esperanza 2020,single,0.591,0.785,9.0,-7.768,0.161,0.161,0.0,0.126,0.785,106.002,217547.0,89466323.0
15839,Río Roma,Tú Me Gustas,Tú Me Gustas,single,0.602,0.48,5.0,-7.122,0.0323,0.684,0.0,0.0951,0.513,138.062,206957.0,29249469.0
